recordId,sprk_graphdriveid,mapped_index,action,detail
b62fbb42-8ed5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c72fbb42-8ed5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
cc2fbb42-8ed5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
53a25cba-cad5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
163cff51-ced5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
792c0f3d-d4d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
836e2602-d5d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
856e2602-d5d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
876e2602-d5d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0a80e940-d7d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0c80e940-d7d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0e80e940-d7d5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ed0da3aa-fcd5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5b2e731c-fdd5-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
eba0fba1-0ed6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
eda0fba1-0ed6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
02ca3558-10d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b4b3de83-10d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
18251d19-12d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
e1e3b136-13d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
87fcfc5e-19d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
52a81fb0-1bd6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
99664bd0-40d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
7cf423e1-4bd6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
a3b1ccfa-bfd6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
bfa941b2-d4d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
3d6a3fa7-d8d6-f011-8543-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
76358bf8-811c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
86358bf8-811c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5513de7d-831c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d2d2f916-991c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0923e10a-a31c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b284a3a4-a31c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1f559ff8-a71c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
22559ff8-a71c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d66ff91f-aa1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c8182148-ab1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
cd182148-ab1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
24c0a226-bb1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
27c0a226-bb1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
6be7df17-bc1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
6fe7df17-bc1c-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ba6c775c-501d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d06c775c-501d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0c344a69-591d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0f344a69-591d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
576d1725-5f1d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
164ffa27-641d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5492796b-641d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1e57d0c6-651d-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c7ca5fe4-251e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c9ca5fe4-251e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5ccfbebe-261e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5dcfbebe-261e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
75cfbebe-261e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
78cfbebe-261e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
120c07a5-2a1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2c0c07a5-2a1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2f0c07a5-2a1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4c34a21a-821e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
df080692-821e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
082ee985-851e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
7d992cc9-851e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2eca3ac9-891e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
7f73bcbe-dd1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0844708b-de1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b1b70516-df1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
e588e4d3-df1e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4f3d2d12-e11e-f111-88b3-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
122eeb74-f353-f111-a825-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
